source,source_type,tour_name,tour_url,total_days,day_number,location,activity,scrape_date,state,city,city_type,location_tokens,place_tags,activity_tags,theme_tags,all_keywords,keyword_count,has_content
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,1,Sydney - Canberra,"It's hard to believe that just 1.5 hours from Sydney lies a patch of countryside that could have been transplanted straight from the English Cotswolds. Think atmospheric villages amid rolling hills of grape vines – the Southern Highlands is the closest wine region to Australia's largest city, after all. And then there are the grand gardens and emerald farms, one of which you'll visit to meet Craig Starr and his family. Gold Creek Station farm is your backdrop for a Be My Guest BBQ lunch and tales about life on the land. This is your entrée to the country's cool little capital of Canberra, home to Parliament House where you can explore the grounds or take a self-guided tour.",2026-06-15,NSW,Sydney,city,Canberra | Sydney,Canberra; English Cotswolds; Gold Creek Station; Southern Highlands; Sydney,,Nature & Scenery; Food & Wine; City & Shopping,Canberra; City & Shopping; English Cotswolds; Food & Wine; Gold Creek Station; Nature & Scenery; Southern Highlands; Sydney,8,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,2,Canberra - Wangaratta,"Thanks to architect Walter Burley Griffin, Canberra is an urban planner's delight – the city is that well laid out, as you'll discover when you head to the summit of Mt. Ainslie for panoramic views. You won't yet be able to see the mighty Murray River, but you'll soon cross it en route to Beechworth. From Australia's longest river, travel through Victoria's High Country to the well-preserved gold rush town of Beechworth. Beechworth saw an influx of fortune-seekers from all over the world during the 1850s. Get the lowdown on Beechworth over a chat with the publican of the historic local pub and enjoy afternoon tea in the oldest hotel in town. Then you'll be set and on your way to explore honey and gold shops, galleries and museums at your leisure, before Wangaratta beckons.",2026-06-15,ACT,Canberra,city,Canberra | Wangaratta,Beechworth; Canberra; Mt. Ainslie; Murray River; Wangaratta,,Nature & Scenery; Culture & History; City & Shopping,Beechworth; Canberra; City & Shopping; Culture & History; Mt. Ainslie; Murray River; Nature & Scenery; Wangaratta,8,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,3,Wangaratta - Melbourne,"Meandering south toward historic Glenrowan, you're well and truly in Ned Kelly country – this is where the infamous bushranger and his gang were finally captured in 1880. The story is remembered on pretty much every city corner, whether in enormous statues or at the museum. We'll tell you all the tales – some of them true, many of them hearsay. All of them entertaining. Then we'll tell you a bit more about Melbourne, like how it's the home of Aussie rules football, covets some of the country's best arts institutions, and has a swag of stellar restaurants, cafes and bars. Small wonder it's known as Australia's cultural, culinary and sporting capital. After a city tour, immerse yourself in a guided galleries tour of our First Peoples arts and cultural centre, the Koorie Heritage Trust, a MAKE TRAVEL MATTER® Experience, then head off to explore. Forget your map – one of the joys of being in Melbourne is getting lost. Discovering a hidden jazz bar. Stumbling upon a hole-in-the-wall restaurant or another gallery that catches your eye. Enjoy.",2026-06-15,VIC,Melbourne,city,Melbourne | Wangaratta,Glenrowan; Melbourne; Wangaratta,,Nature & Scenery; Food & Wine; Culture & History; City & Shopping,City & Shopping; Culture & History; Food & Wine; Glenrowan; Melbourne; Nature & Scenery; Wangaratta,7,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,4,Melbourne Free Time,"You're on your own today. Well, not really, because your Travel Director is at your service to help arrange optional experiences. Perhaps enjoy a strong coffee in one of Melbourne's atmospheric laneways. Adrenaline junkie? Linger in the city, gaining bird's-eye views from the Melbourne Skydeck at the Eureka Tower, the Southern Hemisphere's highest attraction, looming almost 300 metres above the ground. Or, perhaps exploring the city on foot with a History and Donuts Walking Tour is more your thing. Animal lover? Venture out on a Phillip Island little penguin tour to see hundreds of these cute creatures pad from the ocean along the sand back to snuggle in their burrows for the night (all own expense). The choice is yours.",2026-06-15,VIC,Melbourne,city,Melbourne,Eureka Tower; Melbourne; Melbourne Skydeck; Phillip Island; Southern Hemisphere's,Donuts Walking Tour,Nature & Scenery; Hiking & Walks; Beach & Coast; Wildlife; Culture & History; City & Shopping,Beach & Coast; City & Shopping; Culture & History; Donuts Walking Tour; Eureka Tower; Hiking & Walks; Melbourne; Melbourne Skydeck; Nature & Scenery; Phillip Island; Southern Hemisphere's; Wildlife,12,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,5,Melbourne - Warrnambool,"The Great Ocean Road is one of the world's most epic journeys, a dramatic 240-kilometre union of limestone stacks (Twelve Apostles, we're looking at you), untouched coastal coves and sleepy towns, like Lorne and Apollo Bay. It's hard to know where to point your camera on a Great Ocean Road tour. We recommend having it poised to snap shots of the Loch Ard Gorge, the site of a famous shipwreck, and London Bridge rock formations. The latter sandstone arch once resembled its namesake bridge; even after its collapse, it's still an impressive natural wonder. It doesn't get any better than this.",2026-06-15,VIC,Melbourne,city,Melbourne | Warrnambool,Apollo Bay; Great Ocean Road; Loch Ard Gorge; London Bridge; Melbourne; The Great Ocean Road; Twelve Apostles; Warrnambool,,Nature & Scenery; Beach & Coast; Scenic Drives,Apollo Bay; Beach & Coast; Great Ocean Road; Loch Ard Gorge; London Bridge; Melbourne; Nature & Scenery; Scenic Drives; The Great Ocean Road; Twelve Apostles; Warrnambool,11,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,6,Warrnambool - Naracoorte,"On the shores of Tae Rak (Lake Condah), explore the World Heritage listed Budj Bim Cultural Landscape. The lake spans 1,700 hectares of significant wetlands and stony rises right next to the historic lava flows of Budj Bim National Park. On this MAKE TRAVEL MATTER® Experience, learn how the Gunditjmara people worked with natural resources on a short walk of the lake, Australia's oldest aquaculture system. More volcanic history awaits across the South Australian border in Mt. Gambier, home to the crater-filling Blue Lake. Because it's very blue. And it's a lake. By now you'll be pretty thirsty, so it's a good thing the Coonawarra wine region is just around the corner. After a few sips, you may find yourself getting deep – literally. Naracoorte's Alexandra Cave is a maze of delicate, needle-like stalactites and massive twisting columns.",2026-06-15,VIC,Warrnambool,city,Naracoorte | Warrnambool,Blue Lake; Budj Bim National Park; Lake Condah; Mt. Gambier; Naracoorte; Naracoorte's Alexandra Cave; Warrnambool,,Nature & Scenery; Hiking & Walks; Food & Wine; Culture & History,Blue Lake; Budj Bim National Park; Culture & History; Food & Wine; Hiking & Walks; Lake Condah; Mt. Gambier; Naracoorte; Naracoorte's Alexandra Cave; Nature & Scenery; Warrnambool,11,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,7,Naracoorte - Kangaroo Island,"The Fleurieu Peninsula is a natural adventure playground, all rolling hills, rugged clifftops and sandy beaches. Seaside Victor Harbor turns on the charms – take a horse drawn tram ride out to Granite Island (own expense) – before your ferry blasts its horn. All aboard for Kangaroo Island, home to native wildlife like sea lions, koalas and diverse bird species. Your destination is Kingscote.",2026-06-15,SA,Kangaroo Island,island,Kangaroo Island | Naracoorte,Granite Island; Kangaroo Island; Naracoorte; Seaside Victor Harbor; The Fleurieu Peninsula,,Beach & Coast; Wildlife,Beach & Coast; Granite Island; Kangaroo Island; Naracoorte; Seaside Victor Harbor; The Fleurieu Peninsula; Wildlife,7,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,8,Kangaroo Island Sightseeing,"It's time for an island adventure: first stops are Remarkable Rocks and Admirals Arch, home to an immense colony of raucous fur seals. The wildlife greets you at Seal Bay Conservation Park, where enormous sea lions barrel down the sand to the water. Here, on a MAKE TRAVEL MATTER® Experience you'll visit one of the country's most important sea lion breeding grounds. Aside from smelling totally divine, eucalyptus oil is like the Holy Grail of healing – there's not much that it can't cure. Drop in to South Australia's only eucalyptus distillery to tour the estate (look out for resident kangaroos and emus), discover Kangaroo Island's history and take a fascinating deep dive into the production of this 100% pure, aromatic oil. A well-deserved tasting of craft beer awaits at a boutique brewery, the only one on the island. How does a Golden Ale sound?",2026-06-15,SA,Kangaroo Island,island,Kangaroo Island Sightseeing,Kangaroo Island; Kangaroo Island Sightseeing; Kangaroo Island's; Remarkable Rocks; Seal Bay Conservation Park; South Australia's,,Beach & Coast; Wildlife; Food & Wine; Culture & History; City & Shopping,Beach & Coast; City & Shopping; Culture & History; Food & Wine; Kangaroo Island; Kangaroo Island Sightseeing; Kangaroo Island's; Remarkable Rocks; Seal Bay Conservation Park; South Australia's; Wildlife,11,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,9,Kangaroo Island - Adelaide,"This morning, tour Kangaroo Island and discover the history of wool production on a fully guided tour of one of Australia's only vertical mills. Then, it's a visit to South Australia's oldest operational lighthouse before leaving the island and arriving in the South Australian capital, known for its well-preserved churches and well-admired cuisine. Did you know that Adelaide City boasts more restaurants per capita than any other city in Australia?",2026-06-15,SA,Kangaroo Island,island,Adelaide | Kangaroo Island,Adelaide; Adelaide City; Kangaroo Island; Kangaroo Island - Adelaide; South Australia's,,Beach & Coast; Wildlife; Food & Wine; Culture & History; City & Shopping,Adelaide; Adelaide City; Beach & Coast; City & Shopping; Culture & History; Food & Wine; Kangaroo Island; Kangaroo Island - Adelaide; South Australia's; Wildlife,10,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,10,Adelaide and Hahndorf,"After a city orientation tour, head from Adelaide to Hahndorf, located in the Adelaide Hills, known for its strong German flavours, most evident in the smallgoods outlets, bakeries, pubs, and cafes that line the bustling main street. Back in Adelaide, the afternoon is yours to enjoy at leisure - we have a few recommendations, including a visit to the epic Adelaide Central Market, where you can try green ant gin with cheese, among so many other delicacies (own expense).",2026-06-15,SA,Adelaide,city,Adelaide and Hahndorf,Adelaide; Adelaide and Hahndorf; Adelaide Central Market; Adelaide Hills,,Food & Wine; City & Shopping,Adelaide; Adelaide and Hahndorf; Adelaide Central Market; Adelaide Hills; City & Shopping; Food & Wine,6,True
global_journeys,Reference,Tastes of Southern Australia,https://www.globaljourneys.com/trip/aat-kings-esma,11,11,Farewell From Adelaide,"By day 11, you will have a suitcase full of gin, wine and cheese; a camera full of dreamy images; and more memories than you can count.",2026-06-15,SA,Adelaide,city,Adelaide,Adelaide,,Food & Wine,Adelaide; Food & Wine,2,True
make_my_trip,Competitor,Gold Coast & Sydney Highlights,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=10&id=33783&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-15",6,1,Gold Coast,Arrival in Brisbane via flight Transfer to hotel via shared vehicle.,2026-06-15,QLD,Gold Coast,region,Gold Coast,Brisbane; Gold Coast,,Beach & Coast,Beach & Coast; Brisbane; Gold Coast,3,True
make_my_trip,Competitor,Gold Coast & Sydney Highlights,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=10&id=33783&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-15",6,2,Gold Coast,"Sightseeing & Activities: - Movie World, Sea World and Paradise Country Combo - 1 Day each with Return SIC Transfers Meals: Breakfast — Movie World, Sea World and Paradise Country Combo - 1 Day each with Return SIC Transfers",2026-06-15,QLD,Gold Coast,region,Gold Coast,Gold Coast,,Beach & Coast,Beach & Coast; Gold Coast,2,True
make_my_trip,Competitor,Gold Coast & Sydney Highlights,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=10&id=33783&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-15",6,3,Gold Coast,Meals: Breakfast,2026-06-15,QLD,Gold Coast,region,Gold Coast,Gold Coast,,Beach & Coast,Beach & Coast; Gold Coast,2,True
make_my_trip,Competitor,Gold Coast & Sydney Highlights,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=10&id=33783&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-15",6,4,Sydney,Transfer to airport via shared vehicle. Meals: Breakfast,2026-06-15,NSW,Sydney,city,Sydney,Sydney,,,Sydney,1,True
make_my_trip,Competitor,Gold Coast & Sydney Highlights,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=10&id=33783&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-15",6,5,Sydney,Sightseeing & Activities: - The Sydney Opera House Tour - Big Bus Sydney Tour — The Sydney Opera House Tour; Big Bus Sydney Tour,2026-06-15,NSW,Sydney,city,Sydney,Sydney,Big Bus Sydney Tour; The Sydney Opera House Tour,City & Shopping,Big Bus Sydney Tour; City & Shopping; Sydney; The Sydney Opera House Tour,4,True
make_my_trip,Competitor,Gold Coast & Sydney Highlights,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=10&id=33783&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-15",6,6,Sydney,Transfer to airport via shared vehicle. Departure from Sydney via flight,2026-06-15,NSW,Sydney,city,Sydney,Sydney,,,Sydney,1,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,1,Sydney,Arrival in Sydney via flight Transfer to hotel via shared vehicle.,2026-06-15,NSW,Sydney,city,Sydney,Sydney,,,Sydney,1,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,2,Sydney,Sightseeing & Activities: - The Sydney Opera House Tour - Big Bus Sydney Tour - 1 Day Hop On Hop Off - Sydney Harbour Explorer Cruise Meals: Breakfast — The Sydney Opera House Tour; Big Bus Sydney Tour; 1 Day Hop On Hop Off - Sydney Harbour Explorer Cruise,2026-06-15,NSW,Sydney,city,Sydney,Big Bus Sydney Tour; Sydney; Sydney Harbour,Big Bus Sydney Tour; Sydney Harbour Explorer Cruise; The Sydney Opera House Tour,City & Shopping,Big Bus Sydney Tour; City & Shopping; Sydney; Sydney Harbour; Sydney Harbour Explorer Cruise; The Sydney Opera House Tour,6,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,3,Sydney,Meals: Breakfast,2026-06-15,NSW,Sydney,city,Sydney,Sydney,,,Sydney,1,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,4,Canberra,Sightseeing & Activities: - Bus Ticket from Sydney to Canberra Meals: Breakfast — Bus Ticket from Sydney to Canberra,2026-06-15,ACT,Canberra,city,Canberra,Canberra; Sydney,,,Canberra; Sydney,2,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,5,Canberra,Sightseeing & Activities: - Highlights of Canberra Tour Meals: Breakfast — Highlights of Canberra Tour,2026-06-15,ACT,Canberra,city,Canberra,Canberra,,,Canberra,1,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,6,Melbourne,Arrival in Melbourne via flight Sightseeing & Activities: - Bus Ticket from Canberra to Melbourne - Port & Docklands Cruise Meals: Breakfast — Bus Ticket from Canberra to Melbourne; Port & Docklands Cruise,2026-06-15,VIC,Melbourne,city,Melbourne,Canberra; Melbourne,,,Canberra; Melbourne,2,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,7,Melbourne,Sightseeing & Activities: - Morning Half Day Melbourne City Sights CT24 - Melbourne Cricket Ground Tour Meals: Breakfast — Morning Half Day Melbourne City Sights CT24; Melbourne Cricket Ground Tour,2026-06-15,VIC,Melbourne,city,Melbourne,Melbourne; Melbourne City; Melbourne City Sights CT24,Melbourne Cricket Ground Tour,City & Shopping,City & Shopping; Melbourne; Melbourne City; Melbourne City Sights CT24; Melbourne Cricket Ground Tour,5,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,8,Melbourne,Sightseeing & Activities: - Great Ocean Road Full Day - GOR24 Meals: Breakfast — Great Ocean Road Full Day - GOR24,2026-06-15,VIC,Melbourne,city,Melbourne,Great Ocean Road; Melbourne,,Beach & Coast; Scenic Drives,Beach & Coast; Great Ocean Road; Melbourne; Scenic Drives,4,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,9,Gold Coast,Arrival in Brisbane via flight Transfer to hotel via shared vehicle. Meals: Breakfast,2026-06-15,QLD,Gold Coast,region,Gold Coast,Brisbane; Gold Coast,,Beach & Coast,Beach & Coast; Brisbane; Gold Coast,3,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,10,Gold Coast,"Sightseeing & Activities: - Movie World, Sea World and Paradise Country Combo - 1 Day each with Return SIC Transfers — Movie World, Sea World and Paradise Country Combo - 1 Day each with Return SIC Transfers",2026-06-15,QLD,Gold Coast,region,Gold Coast,Gold Coast,,Beach & Coast,Beach & Coast; Gold Coast,2,True
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,11,Gold Coast,,2026-06-15,QLD,Gold Coast,region,Gold Coast,Gold Coast,,Beach & Coast,Beach & Coast; Gold Coast,2,False
make_my_trip,Competitor,Best Of Australia with Canberra,"https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=43824&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-17",12,12,Gold Coast,Transfer to airport via shared vehicle. Departure from Brisbane via flight,2026-06-15,QLD,Gold Coast,region,Gold Coast,Brisbane; Gold Coast,,Beach & Coast,Beach & Coast; Brisbane; Gold Coast,3,True
make_my_trip,Competitor,"Harbour, Vines and Victory - Sydney Experience","https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=53686&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-31",6,1,Sydney,Arrival in Sydney via flight Transfer to hotel via shared vehicle. Sightseeing & Activities: - Showboat Dinner Cruise — Showboat Dinner Cruise,2026-06-15,NSW,Sydney,city,Sydney,Sydney,Showboat Dinner Cruise,Food & Wine,Food & Wine; Showboat Dinner Cruise; Sydney,3,True
make_my_trip,Competitor,"Harbour, Vines and Victory - Sydney Experience","https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=53686&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-31",6,2,Sydney,Sightseeing & Activities: - Big Bus Sydney Tour Meals: Breakfast — Big Bus Sydney Tour,2026-06-15,NSW,Sydney,city,Sydney,Sydney,Big Bus Sydney Tour,,Big Bus Sydney Tour; Sydney,2,True
make_my_trip,Competitor,"Harbour, Vines and Victory - Sydney Experience","https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=53686&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-31",6,3,Sydney,"Sightseeing & Activities: - Blue Mountains Shared Andersons Tours with Scenic Ride, Skyway, Cableway, Railway, Wildlife, Parramatta Cruise & Lunch AT1 Meals: Breakfast — Blue Mountains Shared Andersons Tours with Scenic Ride, Skyway, Cableway, Railway, Wildlife, Parramatta Cruise & Lunch AT1",2026-06-15,NSW,Sydney,city,Sydney,Blue Mountains; Cableway; Skyway; Sydney,,Wildlife; Food & Wine,Blue Mountains; Cableway; Food & Wine; Skyway; Sydney; Wildlife,6,True
make_my_trip,Competitor,"Harbour, Vines and Victory - Sydney Experience","https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=53686&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-31",6,4,Sydney,Sightseeing & Activities: - Harbour Experience Cruises by Captian Cook Meals: Breakfast — Harbour Experience Cruises by Captian Cook,2026-06-15,NSW,Sydney,city,Sydney,Sydney,,,Sydney,1,True
make_my_trip,Competitor,"Harbour, Vines and Victory - Sydney Experience","https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=53686&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-31",6,5,Sydney,Sightseeing & Activities: - Hunter Valley Sunrise Balloon Flight (No Transfer) Meals: Breakfast — Hunter Valley Sunrise Balloon Flight (No Transfer),2026-06-15,NSW,Sydney,city,Sydney,Hunter Valley; Hunter Valley Sunrise Balloon Flight; Sydney,Hunter Valley Sunrise Balloon Flight,,Hunter Valley; Hunter Valley Sunrise Balloon Flight; Sydney,3,True
make_my_trip,Competitor,"Harbour, Vines and Victory - Sydney Experience","https://holidayz.makemytrip.com/holidays/india/package?pkgType=FIT&listingClassId=2&id=53686&affiliate=MMT&fromCity=New%20Delhi&room=2,0,0,0,,,&depDate=2026-07-31",6,6,Sydney,Transfer to airport via shared vehicle. Departure from Sydney via flight Meals: Breakfast,2026-06-15,NSW,Sydney,city,Sydney,Sydney,,,Sydney,1,True
scott_dunn,Competitor,Australia with Kids,https://www.scottdunn.com/sg/australia/tours/australia-with-kids,16,1,"Break Up the Long Journey in Style at the Fullerton, Singapore","Start your Australian adventure with two nights in Singapore, one of Asia's most cosmopolitan cities. This breaks up the long journey and allows you a little time to enjoy this buzzing city with plenty of shops, restaurants and sights to explore. More Experiences in This Area: - City Tour and Gardens By the B — Singapore City Centre, Singapore - Eastern & Oriental Express - D — Singapore City Centre, Singapore - Eastern & Oriental Express - D — Singapore City Centre, Singapore - Eastern & Oriental Express - D — Singapore City Centre, Singapore - Eastern & Oriental Express - D — Singapore City Centre, Singapore - Eastern & Oriental Express - D — Singapore City Centre, Singapore - Michelin- Star Street Food Tou — Singapore City Centre, Singapore - Singapore City Tour — Singapore City Centre, Singapore — City Tour and Gardens By the B; Eastern & Oriental Express - D; Eastern & Oriental Express - D; Eastern & Oriental Express - D; Eastern & Oriental Express - D; Eastern & Oriental Express - D; Michelin- Star Street Food Tou; Singapore City Tour",2026-06-15,NSW,,,Break Up the Long Journey in Style at the Fullerton | Singapore,Asia; Break Up the Long Journey in Style at the Fullerton; Fullerton; Long Journey in Style; Singapore; Singapore City Centre; Singapore City Tour,Singapore City Tour,Nature & Scenery; Food & Wine; City & Shopping,Asia; Break Up the Long Journey in Style at the Fullerton; City & Shopping; Food & Wine; Fullerton; Long Journey in Style; Nature & Scenery; Singapore; Singapore City Centre; Singapore City Tour,10,True
scott_dunn,Competitor,Australia with Kids,https://www.scottdunn.com/sg/australia/tours/australia-with-kids,16,2,"Relax and Rejuventate in the Stunning Blue Mountains, Australia","Next, fly from Singapore to Sydney where you will be privately driven to the scenic Blue Mountains National Park to spend the next three nights. Set in two acres of beautiful gardens, Lilianfels is in a prime location high up in the stunning Blue Mountains, yet just 90 minutes drive from Sydney. A haven for relaxation and rejuvenation, this historic country house is both stylish and comfortable whilst also boasting outstanding service. More Experiences in This Area: - Authentic Aboriginal Tour — Sydney, New South Wales, Australia - Best of Bondi Private Tour — Sydney, New South Wales, Australia - Discover the Blue Mountains — Blue Mountains National Park, New South Wales, Australia - Essential Sydney — Sydney, New South Wales, Australia - Explore Sydney by Bike — Sydney, New South Wales, Australia - Learn to Surf at Bondi Beach — Sydney, New South Wales, Australia - Private Fishing Charter — Byron Bay, New South Wales, Australia - Sea Kayaking with Dolphins — Byron Bay, Queensland, Australia — Authentic Aboriginal Tour; Best of Bondi Private Tour; Discover the Blue Mountains; Essential Sydney; Explore Sydney by Bike; Learn to Surf at Bondi Beach; Private Fishing Charter; Sea Kayaking with Dolphins",2026-06-15,NSW,Blue Mountains,region,Australia,Australia; Bike; Bike — Sydney; Blue Mountains; Blue Mountains National Park; Bondi Beach; Byron Bay; Essential Sydney; Singapore; Sydney,Authentic Aboriginal Tour; Bondi Private Tour,Nature & Scenery; Beach & Coast; Wildlife; Food & Wine; Culture & History,Australia; Authentic Aboriginal Tour; Beach & Coast; Bike; Bike — Sydney; Blue Mountains; Blue Mountains National Park; Bondi Beach; Bondi Private Tour; Byron Bay; Culture & History; Essential Sydney; Food & Wine; Nature & Scenery; Singapore; Sydney; Wildlife,17,True
scott_dunn,Competitor,Australia with Kids,https://www.scottdunn.com/sg/australia/tours/australia-with-kids,16,3,Sydney Sights and Surf: An Adventure Through Australia's Iconic City,"The next leg of your trip will return you to Sydney where you can spend three nights marvelling at its famous cityscapes. This cosmopolitan city has to be experienced whilst in Australia. Explore the historic Rocks District or book to see a performance at the Royal Opera House. Head to Bondi or take a lunchtime cruise along the renowned harbour. Included in the price of your trip is a half day private bike tour through the city where you will pass by both the world-famous sights of the Opera House and Sydney Harbour Bridge, as well as local lanes and suburbs that only a Sydneysider would know. You will then continue to the famed Bondi Beach where we have included a guided surf lesson with a local instructor. More Experiences in This Area: - Authentic Aboriginal Tour — Sydney, New South Wales, Australia - Best of Bondi Private Tour — Sydney, New South Wales, Australia - Discover the Blue Mountains — Blue Mountains National Park, New South Wales, Australia - Essential Sydney — Sydney, New South Wales, Australia - Explore Sydney by Bike — Sydney, New South Wales, Australia - Learn to Surf at Bondi Beach — Sydney, New South Wales, Australia - Private Fishing Charter — Byron Bay, New South Wales, Australia - Sea Kayaking with Dolphins — Byron Bay, Queensland, Australia — Authentic Aboriginal Tour; Best of Bondi Private Tour; Discover the Blue Mountains; Essential Sydney; Explore Sydney by Bike; Learn to Surf at Bondi Beach; Private Fishing Charter; Sea Kayaking with Dolphins",2026-06-15,NSW,Sydney,city,,Bike; Bike — Sydney; Blue Mountains; Blue Mountains National Park; Bondi; Bondi Beach; Byron Bay; Essential Sydney; Iconic City; Rocks District; Sydney; Sydney Harbour Bridge,Authentic Aboriginal Tour; Bondi Private Tour,Nature & Scenery; Beach & Coast; Wildlife; Food & Wine; Culture & History; City & Shopping,Authentic Aboriginal Tour; Beach & Coast; Bike; Bike — Sydney; Blue Mountains; Blue Mountains National Park; Bondi; Bondi Beach; Bondi Private Tour; Byron Bay; City & Shopping; Culture & History; Essential Sydney; Food & Wine; Iconic City; Nature & Scenery; Rocks District; Sydney; Sydney Harbour Bridge; Wildlife,20,True
