source,tour_name,tour_url,total_days,day_number,location,activity,price,scrape_date,state,city
australia_com,16-day family road trip: Gold Coast to Cairns,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/16-day-family-road-trip-gold-coast-to-cairns.html,16,12,Snorkelling the Whitsundays,No description,,2026-06-02,QLD,Whitsundays
australia_com,16-day family road trip: Gold Coast to Cairns,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/16-day-family-road-trip-gold-coast-to-cairns.html,16,13,Airlie Beach to Townsville,No description,,2026-06-02,QLD,Airlie Beach
australia_com,16-day family road trip: Gold Coast to Cairns,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/16-day-family-road-trip-gold-coast-to-cairns.html,16,14,Townsville to Cairns,No description,,2026-06-02,QLD,Townsville
australia_com,16-day family road trip: Gold Coast to Cairns,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/16-day-family-road-trip-gold-coast-to-cairns.html,16,15,Daintree Rainforest,No description,,2026-06-02,QLD,Daintree
australia_com,16-day family road trip: Gold Coast to Cairns,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/16-day-family-road-trip-gold-coast-to-cairns.html,16,16,Cape Tribulation to Cairns,No description,,2026-06-02,QLD,Cape Tribulation
australia_com,5 days at Ningaloo Reef,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/5-days-at-ningaloo-reef.html,5,1,Exmouth,Snorkel with the locals | Unwind on the shores of Exmouth Gulf | Take to the skies over Ningaloo Reef | Sail into the sunset,,2026-06-02,WA,Exmouth
australia_com,5 days at Ningaloo Reef,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/5-days-at-ningaloo-reef.html,5,2,Cape Range National Park and Ningaloo Reef,Take in the views of an ancient canyon | Glide a glass bottom boat | Enjoy a sunset with a view | Sip local brews in Exmouth,,2026-06-02,WA,Exmouth
australia_com,5 days at Ningaloo Reef,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/5-days-at-ningaloo-reef.html,5,3,Ningaloo Reef,Swim with the ocean’s biggest fish | Dive in with humpback whales | Visit a shipwreck,,2026-06-02,WA,Exmouth
australia_com,5 days at Ningaloo Reef,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/5-days-at-ningaloo-reef.html,5,4,Turquoise Bay,Learn from the locals | Picnic at Turquoise Bay | Experience the outback by the reef | Dine beneath the Milky Way,,2026-06-02,WA,Exmouth
australia_com,5 days at Ningaloo Reef,https://www.australia.com/content/australia/en/trips-and-itineraries/perth-and-surrounds/5-days-at-ningaloo-reef.html,5,5,Yardie Creek and Coral Bay,Cruise Yardie Creek Gorge | Cruise Yardie Creek Gorge | Swim with manta rays | Hop aboard a fishing charter | Experience authentic outback living,,2026-06-02,WA,Coral Bay
australia_com,4 days on the Gold Coast,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/4-days-family-holiday-gold-coast.html,4,1,Currumbin,Learn to ride the waves | Enjoy beach activities | Dine by the ocean | Meet Aussie animals | Go for a swim at Tallebudgera Creek,,2026-06-02,QLD,Gold Coast
australia_com,4 days on the Gold Coast,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/4-days-family-holiday-gold-coast.html,4,2,Burleigh Heads and Surfers Paradise,Explore Burleigh Heads National Park | Swim or surf at Burleigh Beach | Grab lunch with a view | Experience the Home of the Arts | Explore the coast on two wheels | See the Gold Coast from new heights,,2026-06-02,QLD,Gold Coast
australia_com,4 days on the Gold Coast,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/4-days-family-holiday-gold-coast.html,4,3,Tamborine Mountain,Picnic with fluffy alpacas | Zip between the mountain treetops | Find glow worms in a tropical cave | Walk through the rainforest | Dig up prehistoric treasures,,2026-06-02,QLD,Tamborine
australia_com,4 days on the Gold Coast,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/4-days-family-holiday-gold-coast.html,4,4,Northern Gold Coast,Discover Dreamworld | Cool off at a water park | Bond with wildlife and farm animals | Meet your heroes at Movie World,,2026-06-02,QLD,Gold Coast
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,1,Sydney’s Bondi Beach,Breakfast in Bondi | Soak up the ocean views | Dive into an ocean pool | Ride the Bondi wave | Shop for local designs | Immerse in pub culture,,2026-06-02,NSW,Sydney
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,2,Sydney Harbour,Feel on top of the world | Get up close to a Sydney icon | Steep in colonial heritage | Learn about Sydney’s Aboriginal history | Visit one of Australia’s leading museums | Taste bush foods | Take a dip at an ocean beach,,2026-06-02,NSW,Sydney
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,3,Sydney to the Blue Mountains,Tour the mountains in comfort | Gaze out at the Three Sisters | Float over the beautiful landscape | Learn the Aboriginal stories of the mountains | Be lured by a pretty mountain village | Reflect on the day back in Sydney,,2026-06-02,NSW,Sydney
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,4,Sydney to Alice Springs,Say hello to Alice | Discover desert art | Learn about Central Australian art | Visit a precious flora reserve | Get up close to kangaroos | Get a taste of desert dining,,2026-06-02,NSW,Sydney
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,5,Alice Springs to Uluru,Take a tour of the Red Centre | Visit an Australian icon | Gaze up at the monolith | Marvel at vibrant local art | See an ancient story told through drones | Bed down in a luxe tent,,2026-06-02,NSW,Alice Springs
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,6,Uluru to Kata Tjuta,Watch lights dance on the floor of Uluru | Walk among glowing domes | Dine under the stars | Light up the evening,,2026-06-02,NSW,Uluru
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,7,Uluru to Brisbane,Climb a clock tower | Go south for culture | Indulge in a shopping expedition | Soak up a panorama | Meet cuddly koalas | Relax on the wharf | Appreciate Indigenous art,,2026-06-02,NSW,Uluru
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,8,Brisbane to Cairns,Visit an iconic market | Discover a village in the rainforest | Meet the rainforest’s Traditional Owners | Ride a heritage train,,2026-06-02,NSW,Brisbane
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,9,Great Barrier Reef cruise from Cairns,Head out on the reef | Learn the reef’s Dreamtime stories | Explore Green Island | Spend the day on Fitzroy Island | Fly over the reef and the rainforest | Dive for days,,2026-06-02,NSW,Great Barrier Reef
australia_com,The ultimate trip to Australia,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/ultimate-trip-to-australia.html,10,10,Cairns to the Daintree Rainforest,See the world’s oldest tropical rainforest | Discover Daintree Dreaming | Float down Mossman River | Gather food from the sea | Meet the rainforest’s Traditional Owners | Explore Port Douglas,,2026-06-02,NSW,Cairns
australia_com,4-day road trip through Queensland’s Scenic Rim,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/road-trip-through-queensland-scenic-rim.html,4,1,Brisbane or Gold Coast to Boonah via Beaudesert and Harrisville,No description,,2026-06-02,QLD,Brisbane
australia_com,4-day road trip through Queensland’s Scenic Rim,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/road-trip-through-queensland-scenic-rim.html,4,2,Boonah to Mt Barney via Mt Alford and Rathdowney,No description,,2026-06-02,QLD,Scenic Rim
australia_com,4-day road trip through Queensland’s Scenic Rim,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/road-trip-through-queensland-scenic-rim.html,4,3,Mt Barney to the Lost World Valley,No description,,2026-06-02,QLD,Scenic Rim
australia_com,4-day road trip through Queensland’s Scenic Rim,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/road-trip-through-queensland-scenic-rim.html,4,4,Lost World Valley to Tamborine Mountain,No description,,2026-06-02,QLD,Tamborine
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,1,Sydney Harbour,Get cultural in Sydney’s Botanic Garden | Discover Sydney’s past and present | Hang out at Barangaroo | Climb the Harbour Bridge | Discover an Australian icon,,2026-06-02,NSW,Sydney
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,2,Bondi Beach,Start your day in the sky | Brunch like an Aussie | Surf Bondi’s sun-kissed waves | Shop Bondi’s boutiques | Walk the Bondi to Coogee coastal track,,2026-06-02,NSW,Sydney
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,3,Sydney to the Blue Mountains,Visit the Three Sisters | Walk through the valley | Glide above the trees | Hydrate at a mountain brewery | Spend the night in Katoomba,,2026-06-02,NSW,Sydney
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,4,Blue Mountains to Brisbane,Watch the sunrise at Mt Coot-tha | Climb the Story Bridge | Meet Aussie wildlife | Uncover secret laneways | Make a splash at Streets Beach | Peruse Brisbane’s galleries,,2026-06-02,NSW,Blue Mountains
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,5,Moreton Island,Soar down sand dunes | Sail through the sky | Swim around a shipwreck | Cruise along the beach in a 4WD | Stay the night at a resort | Kayak in the dark,,2026-06-02,NSW,Sydney
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,6,Brisbane to Hamilton Island,Sail to Dent Island for ‘tee time’ | Unwind at qualia | Take to the skies over the Great Barrier Reef | Paddle to your heart’s content | Watch the sunset from One Tree Hill,,2026-06-02,NSW,Brisbane
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,7,The Whitsundays,Visit the wondrous Whitehaven Beach | Witness a heart-shaped reef | Make waves on a jet-ski tour | Sleep on the reef | Indulge in an eco-retreat,,2026-06-02,NSW,Whitsundays
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,8,Hamilton Island to Airlie Beach,Learn to sail | Paddle beneath a waterfall | Skydive over the ocean | Cruise on a mobile bar | Revel in the local atmosphere,,2026-06-02,NSW,Airlie Beach
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,9,Airlie Beach to Townsville,Witness an underwater masterpiece | Wander a wildlife sanctuary | Swim in a secluded waterfall | Watch the sunset from Castle Hill | Engage with Nywaigi culture,,2026-06-02,NSW,Airlie Beach
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,10,Townsville to Magnetic Island,Snorkel the day away | Dive among the outer reefs | Hike through a tropical oasis | Sleep in a chic abode | Paddle into the sunset,,2026-06-02,NSW,Townsville
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,11,Magnetic Island to Cairns,Meet the locals of the reef | Fly to ancient art | Explore a mountain village | Leap into the rainforest | Dine on innovative fusions,,2026-06-02,NSW,Magnetic Island
australia_com,12-day Australian east coast adventure,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-cairns-australia-east-coast-itinerary.html,12,12,Cairns to the Daintree Rainforest,Shop fresh produce markets | Float through the Daintree | Catch and cook a feast | Ease into calming waters | Rest in a rainforest retreat,,2026-06-02,NSW,Cairns
australia_com,3 days in the Blue Mountains,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/3-days-in-the-blue-mountains.html,3,1,An introduction to the Blue Mountains,Marvel at the Three Sisters | Ride the world’s steepest passenger train | Lace up your walking shoes | Tee off with a view | Check in to charming accommodation | Gaze at a sky full of stars,,2026-06-02,NSW,Blue Mountains
australia_com,3 days in the Blue Mountains,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/3-days-in-the-blue-mountains.html,3,2,Have an active adventure,Join the locals | Soak up panoramic views | Get your heart racing | Ride like the wind | Work up a sweat | Take an illuminated walk,,2026-06-02,NSW,Blue Mountains
australia_com,3 days in the Blue Mountains,https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/3-days-in-the-blue-mountains.html,3,3,Explore further afield,Enjoy the vibrant shades of nature | Wander through more glorious gardens | Get a taste for the region | Admire the drop of Wentworth Falls | Explore an ancient cave | Sleep in a Bubbletent,,2026-06-02,NSW,Blue Mountains
australia_com,3 days on the Gold Coast,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/3-days-on-the-gold-coast.html,3,1,Burleigh Heads and Miami,Enjoy a lazy beach day | Join an Aboriginal walking tour | Head to hip bars and breweries | Dine at the renowned Rick Shores | Experience a night market,,2026-06-02,QLD,Gold Coast
australia_com,3 days on the Gold Coast,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/3-days-on-the-gold-coast.html,3,2,Southern Beaches,Beach hop on two wheels | See the “Goldie” from above | Meet adorable wildlife | Spend the afternoon at Rainbow Bay,,2026-06-02,QLD,Gold Coast
australia_com,3 days on the Gold Coast,https://www.australia.com/content/australia/en/trips-and-itineraries/gold-coast-and-surrounds/3-days-on-the-gold-coast.html,3,3,Central and Northern Beaches,Go wild at theme parks | Go on an aquatic adventure | Climb to the top of SkyPoint | Sip cocktails with a view,,2026-06-02,QLD,Gold Coast
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,1,Cairns,Take a dip in the lagoon | Go shopping at Rusty’s Markets | Grab lunch at Caffiend | Explore Palm Cove | Sit down for dinner,,2026-06-02,QLD,Cairns
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,2,Day trip to Kuranda,See the sights from a gondola | Meet the furry locals | Feel the flutter of butterflies | Learn about rainforest culture | Take the Kuranda Scenic Railway,,2026-06-02,QLD,Kuranda
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,3,Great Barrier Reef,Book a snorkelling tour | Take a scenic flight | Skydive over the beach | Picnic on a deserted cay,,2026-06-02,QLD,Great Barrier Reef
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,4,Cairns to Port Douglas,Visit the Mossman Gorge Centre | Go on a cultural tour | Float down a rainforest river | Visit an Indigenous art gallery | Stay in Port Douglas,,2026-06-02,QLD,Cairns
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,5,Port Douglas to Perth via Cairns,Take a walk around Kings Park | Visit a museum or gallery | Enjoy dinner in Perth,,2026-06-02,QLD,Port Douglas
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,6,Perth,Visit the port city of Fremantle | Take the ferry to Rottnest | Explore the clear blue waters | Meet a quokka | Eat lobster on a seafood cruise | Discover the Aboriginal history,,2026-06-02,QLD,Perth
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,7,Perth to Exmouth,Dive with whale sharks | Go sea kayaking | Snorkel with manta rays | Visit Cape Range National Park | Hike Charles Knife Canyon | Stay at Sal Salis,,2026-06-02,QLD,Perth
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,9,Exmouth to Perth,Go shopping along William Street | Kick back at Cottesloe Beach | Hit up the small bar scene | Climb Optus Stadium | Wander around Elizabeth Quay,,2026-06-02,QLD,Exmouth
australia_com,10-day coast to coast itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/10-day-coast-to-coast-itinerary.html,10,10,Day trip to Swan Valley,Stroll around town | Indulge in a few wine tastings | Pick up sweet treats,,2026-06-02,QLD,Brisbane
australia_com,3 days in Darwin,https://www.australia.com/content/australia/en/trips-and-itineraries/darwin-and-surrounds/3-days-in-darwin.html,3,1,Darwin’s museums and markets,Explore cultural exhibitions | Hang out at East Point Reserve | Gaze up at street art | Hop on a World War II army truck | Taste Darwin’s famous street food,,2026-06-02,NT,Darwin
australia_com,3 days in Darwin,https://www.australia.com/content/australia/en/trips-and-itineraries/darwin-and-surrounds/3-days-in-darwin.html,3,2,Darwin’s wildlife and nature,Meet giant saltwater crocodiles | Feel the need for speed | Wander the Botanic Gardens | Have some fun in the waves | Catch a movie outdoors | Get drinks at a tropical haunt,,2026-06-02,NT,Darwin
australia_com,3 days in Darwin,https://www.australia.com/content/australia/en/trips-and-itineraries/darwin-and-surrounds/3-days-in-darwin.html,3,3,Darwin’s laid-back charm,Go on a helicopter pub crawl | Catch a prized barramundi | Set sail as the sun sets | Taste the flavours of the Top End,,2026-06-02,NT,Darwin
australia_com,6-day Grampians National Park family itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/melbourne-and-surrounds/grampians-national-park-family-itinerary.html,6,1,Melbourne to Halls Gap,No description,,2026-06-02,VIC,Melbourne
australia_com,6-day Grampians National Park family itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/melbourne-and-surrounds/grampians-national-park-family-itinerary.html,6,2,Immerse yourself in Aboriginal culture,No description,,2026-06-02,VIC,Grampians
australia_com,6-day Grampians National Park family itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/melbourne-and-surrounds/grampians-national-park-family-itinerary.html,6,3,Take in some water play,No description,,2026-06-02,VIC,Grampians
australia_com,6-day Grampians National Park family itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/melbourne-and-surrounds/grampians-national-park-family-itinerary.html,6,4,Animal instincts,No description,,2026-06-02,VIC,Grampians
australia_com,6-day Grampians National Park family itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/melbourne-and-surrounds/grampians-national-park-family-itinerary.html,6,5,Rock climbing in the Grampians,No description,,2026-06-02,VIC,Grampians
australia_com,6-day Grampians National Park family itinerary,https://www.australia.com/content/australia/en/trips-and-itineraries/melbourne-and-surrounds/grampians-national-park-family-itinerary.html,6,6,Explore Lake Wartook,No description,,2026-06-02,VIC,Grampians
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,1,Brisbane,"Pick your perfect stay | Treat yourself on Bakery Lane | Explore laneway shops, studios and bars | Follow the Art Trail",,2026-06-02,QLD,Brisbane
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,2,Brisbane's New Farm,Tour the 18th century Newstead House | Picnic in a heritage-listed park | Check out Brisbane Powerhouse | Dine on the edge | Climb the Story Bridge,,2026-06-02,QLD,Brisbane
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,3,Brisbane's South Bank,Browse Brisbane’s lauded art galleries | Experience the best of South Bank | Indulge in high tea | Shop 19th-century arcades | Book a table at the innovative Gerard’s,,2026-06-02,QLD,Brisbane
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,4,Brisbane to Sydney,Stay at one of Sydney’s best hotels | Explore a Victorian arcade | Browse Paddington’s crafts | Discover the art of rum distilling | Learn to make authentic Italian pasta,,2026-06-02,QLD,Brisbane
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,5,Sydney Harbour,Join an architectural walking tour | Lunch at a heritage-listed French bistro | Marvel at the magnificent Opera House | Taste Indigenous bush foods | Climb the Sydney Harbour Bridge | Dine at a leading Australian restaurant,,2026-06-02,QLD,Sydney
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,6,Sydney's Marrickville,See Marrickville’s street art | Go on a craft brewery crawl | Experience the city’s harbour precincts | Say “cheers” at Sydney’s highest bar,,2026-06-02,QLD,Sydney
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,7,Sydney's centre and surrounds,Marvel at Sydney’s art galleries | Tour Heritage-listed barracks | Take a seaplane to a secret restaurant | See Sydney’s icons on a coastal walk | Enjoy Potts Point’s cuisine and culture,,2026-06-02,QLD,Sydney
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,8,Sydney to Canberra,"Spot landmarks from an electric boat | Learn the craft of glassmaking | Discover Braddon’s beers and boutiques | Wine, dine and stay at Ovolo Nishi",,2026-06-02,QLD,Sydney
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,9,Canberra,Brunch at an eco-friendly café | Witness Australia’s stories come to life | Tour the Australian Botanic Gardens | Sit down for dinner at Rebel Rebel,,2026-06-02,QLD,Canberra
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,10,Canberra to Melbourne,Stay at an art hotel | Browse the city’s biggest food market | Discover Melbourne’s past at Como House | Connect with local Aboriginal culture,,2026-06-02,QLD,Canberra
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,11,Melbourne,Walk through art-splashed laneways | Visit historic landmarks | Meet creatives in the Nicholas Building | Be inspired at the city’s creative hub | Taste native flavours at Fed Square,,2026-06-02,QLD,Melbourne
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,12,Melbourne's suburbs,Have brunch at The Kettle Black | Shop the South Melbourne Market | Discover the Docklands’ art | Take your adventure to new heights | Finish your day in Fitzroy,,2026-06-02,QLD,Melbourne
australia_com,13-day itinerary for foodies and design lovers,https://www.australia.com/content/australia/en/trips-and-itineraries/brisbane-and-surrounds/13-day-itinerary-for-foodies-and-design-lovers.html,13,13,Melbourne,Join Chapel Street’s shoppers | Take a scenic bike ride in the city | Relax with a long lunch | Browse the National Gallery of Victoria | Savour European flavours for dinner | Take a day trip from Melbourne,,2026-06-02,QLD,Melbourne
australia_com,"7 days of cities, countryside and outback",https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-darwin-iconic-outback-journey.html,7,1,Bondi Beach,Brunch to your heart’s content | Catch waves with the locals | Go on a coastal walk | Take a dip in an ocean pool,,2026-06-02,NSW,Sydney
australia_com,"7 days of cities, countryside and outback",https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-darwin-iconic-outback-journey.html,7,2,Sydney Harbour and Manly,Kayak around Sydney Harbour | Take the ferry to Manly | Go on an Aboriginal bushtucker tour | Climb the Sydney Harbour Bridge | Go behind the scenes at a distillery,,2026-06-02,NSW,Sydney
australia_com,"7 days of cities, countryside and outback",https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-darwin-iconic-outback-journey.html,7,3,Sydney to Canberra,Stop at a quaint countryside town | Chase waterfalls | Sip cool-climate wines | Say “cheers” at a brewery,,2026-06-02,NSW,Sydney
australia_com,"7 days of cities, countryside and outback",https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-darwin-iconic-outback-journey.html,7,4,Canberra to Darwin,Take to the skies for sunrise | Enjoy the capital’s coffee | Visit Canberra’s collection of museums | Hit the lake | See koalas at Tidbinbilla,,2026-06-02,NSW,Canberra
australia_com,"7 days of cities, countryside and outback",https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-darwin-iconic-outback-journey.html,7,5,Darwin,Jet ski to Darwin’s shipwreck | Come face-to-face with crocodiles | Take a trip back in time | Cruise into golden hour | Go to the Mindil Beach Sunset Market,,2026-06-02,NSW,Darwin
australia_com,"7 days of cities, countryside and outback",https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-darwin-iconic-outback-journey.html,7,6,Darwin to Litchfield National Park,Cool off at the waterfront | Swim at the idyllic Berry Springs | Join the ultimate Top End safari | Make a splash at Litchfield’s falls,,2026-06-02,NSW,Darwin
australia_com,"7 days of cities, countryside and outback",https://www.australia.com/content/australia/en/trips-and-itineraries/sydney-and-surrounds/sydney-to-darwin-iconic-outback-journey.html,7,7,Litchfield to Darwin (or beyond),Marvel at tall termite mounds | Admire the view of Tolmer Falls | Drive Nature’s Way,,2026-06-02,NSW,Darwin
australia_com,4 days in Cairns,https://www.australia.com/content/australia/en/trips-and-itineraries/cairns-and-surrounds/4-days-in-cairns.html,4,1,Explore Cairns,Sample treats at a local market | Grab a cup of coffee | Connect with local culture | Explore a tropical parkland | Dine by the water,,2026-06-02,QLD,Cairns
australia_com,4 days in Cairns,https://www.australia.com/content/australia/en/trips-and-itineraries/cairns-and-surrounds/4-days-in-cairns.html,4,2,Discover the Great Barrier Reef,Snorkel the reef with Traditional Custodians | Soak in the salt and sun on Green Island | Find adventure on Fitzroy Island | Gain a new perspective of the reef | Scoot among marine life,,2026-06-02,QLD,Great Barrier Reef
